,title,country,genre,original title,rating,ratingcount,url,year,cluster
0,Feel Your Heartbeat: The Film (2022),Greece,"Documentary, Music",,10,5.0,https://www.imdb.com/title/tt20420778/,2022.0,4
1,The Witcher 3: Wild Hunt - Blood and Wine (2016),Poland,"Action, Adventure, Drama",Wiedzmin 3: Dziki Gon Krew i wino,"9,7",7914.0,https://www.imdb.com/title/tt5667286/,2016.0,4
2,The Witcher 3: Wild Hunt - Hearts of Stone (2015),Poland,"Action, Adventure, Drama",Wiedzmin 3: Dziki Gon - Serca z kamienia,"9,5",6571.0,https://www.imdb.com/title/tt5547960/,2015.0,4
3,Brothers from Malta (2022),Malta,Comedy,,"9,4",37.0,https://www.imdb.com/title/tt10805280/,2022.0,1
4,The Priceless Moments (2021),India,"Documentary, Short",,"9,3",7.0,https://www.imdb.com/title/tt16734266/,2021.0,1
5,Dancing Through the Shadow (2021),Canada,Drama,,"9,2",9.0,https://www.imdb.com/title/tt11584538/,2021.0,2
6,Legend of the Galactic Heroes (1988),Japan,"Animation, Action, Drama",Ginga eiyû densetsu,"9,1",3738.0,https://www.imdb.com/title/tt0096633/,1988.0,4
7,"Carlo Goldoni: Venezia, Gran Teatro del Mondo (2007)",Canada,History,,9,15.0,https://www.imdb.com/title/tt1205585/,2007.0,4
8,Voynata na taralezhite (1979),Bulgaria,Comedy,,9,846.0,https://www.imdb.com/title/tt0247025/,1979.0,4
9,Flames (2018),India,"Comedy, Drama, Romance",,"8,9",30407.0,https://www.imdb.com/title/tt7927936/,2018.0,2
10,The Mystery of the Black Book (2019),Israel,Documentary,Taalumat HaSefer HaShachor,"8,8",6.0,https://www.imdb.com/title/tt11529596/,2019.0,4
11,A tanú (1969),Hungary,"Drama, Comedy",,"8,7",7057.0,https://www.imdb.com/title/tt0065067/,1969.0,4
12,The Big Picture (2007),New Zealand,Documentary,,"8,7",19.0,https://www.imdb.com/title/tt1144977/,2007.0,2
13,"Pretty Village, Pretty Flame (1996)",Australia,"Comedy, Drama, History",Lepa sela lepo gore,"8,6",16693.0,https://www.imdb.com/title/tt0116860/,1996.0,4
14,Yakhanyeongung (2022),South Korea,"Action, Drama",,"8,6",520.0,https://www.imdb.com/title/tt20234568/,2022.0,4
15,The Intouchables (2011),France,"Biography, Comedy, Drama",Intouchables,"8,5",855833.0,https://www.imdb.com/title/tt1675434/,2011.0,5
16,Attack on Titan: Chronicle (2020),Japan,"Animation, Action, Adventure",Shingeki no Kyojin: Chronicle,"8,5",10491.0,https://www.imdb.com/title/tt12415546/,2020.0,4
17,Midnight Diner: Tokyo Stories (2016),Japan,Drama,Shin&apos;ya shokudô: Tokyo Stories,"8,4",4333.0,https://www.imdb.com/title/tt6150576/,2016.0,2
18,Capernaum (2018),Lebanon,Drama,Capharnaüm,"8,4",90097.0,https://www.imdb.com/title/tt8267604/,2018.0,4
19,Flames: The Movie (1997),Philippines,"Drama, Romance",,"8,4",46.0,https://www.imdb.com/title/tt0216753/,1997.0,4
20,Ernest & Rebecca (2019),France,Animation,,"8,3",8.0,https://www.imdb.com/title/tt11312566/,2019.0,4
21,Heartbeat (2021),Pakistan,Romance,,"8,3",10.0,https://www.imdb.com/title/tt21652888/,2021.0,3
22,The Hunt (2012),Denmark,Drama,Jagten,"8,3",330537.0,https://www.imdb.com/title/tt2106476/,2012.0,1
23,Pather Panchali (1955),India,Drama,,"8,3",33464.0,https://www.imdb.com/title/tt0048473/,1955.0,1
24,Incendies (2010),France,"Drama, Mystery",,"8,3",178373.0,https://www.imdb.com/title/tt1255953/,2010.0,1
25,Supercops V/S Supervillains (2012),India,Crime,,"8,3",85.0,https://www.imdb.com/title/tt10235886/,2012.0,4
26,The Lemon Tree (1993),France,"Documentary, Short",,"8,2",14.0,https://www.imdb.com/title/tt0477757/,1993.0,2
27,The Case Is Solved. I Know Everyone Who Tried to Kill Me (2020),Russia,Documentary,"Delo raskryto. Ya znayu vseh, kto pytalsya menya ubit","8,2",1482.0,https://www.imdb.com/title/tt13876280/,2020.0,4
28,Not Knowing Who You Are Is a Beautiful Source of Surprises (2016),Israel,"Comedy, Drama",,"8,2",13.0,https://www.imdb.com/title/tt6219148/,2016.0,4
29,The Passion of Joan of Arc (1928),France,"Biography, Drama, History",La passion de Jeanne d&apos;Arc,"8,2",55437.0,https://www.imdb.com/title/tt0019254/,1928.0,4
30,An Action Hero (2022),India,Action,,"8,2",15142.0,https://www.imdb.com/title/tt15600222/,2022.0,4
31,Rocco and His Brothers (1960),France,"Crime, Drama, Sport",Rocco e i suoi fratelli,"8,2",19412.0,https://www.imdb.com/title/tt0054248/,1960.0,1
32,The Grandmaster of Kungfu (2019),China,Action,,"8,2",17.0,https://www.imdb.com/title/tt15048126/,2019.0,4
33,Black Butler: Book of Circus (2014),Japan,"Animation, Comedy, Fantasy",Kuroshitsuji: Book of Circus,"8,2",1948.0,https://www.imdb.com/title/tt3639888/,2014.0,4
34,Legend of the Blue Sea (2016),South Korea,"Comedy, Drama, Fantasy",Pooreun Badaui Junsul,"8,1",9615.0,https://www.imdb.com/title/tt5766194/,2016.0,4
35,Mobile Suit Zeta Gundam (1985),Japan,"Animation, Action, Drama",Kidô senshi Z Gundam,"8,1",1324.0,https://www.imdb.com/title/tt0159186/,1985.0,4
36,@ in the Mood for Love (2001),Hong Kong,Documentary,,"8,1",98.0,https://www.imdb.com/title/tt16077670/,2001.0,3
37,The War on Drugs (2007),Austria,Documentary,,"8,1",41.0,https://www.imdb.com/title/tt0990452/,2007.0,4
38,Un amour à taire (2005),France,"Drama, Romance, War",,"8,1",3111.0,https://www.imdb.com/title/tt0444518/,2005.0,5
39,Jean Michel Jarre: Oxygene in Moscow (1997),Russia,Documentary,,"8,1",118.0,https://www.imdb.com/title/tt0301469/,1997.0,4
40,Oxygen (2018),India,Drama,,"8,1",146.0,https://www.imdb.com/title/tt8157482/,2018.0,2
41,Path of Exile (2012),New Zealand,"Action, Adventure, Fantasy",,"8,1",617.0,https://www.imdb.com/title/tt2417780/,2012.0,4
42,Tokyo Girl (2016),Japan,Drama,Tôkyô Joshi Zukan,8,729.0,https://www.imdb.com/title/tt7256504/,2016.0,4
43,Perfect Blue (1997),Japan,"Animation, Crime, Drama",Pâfekuto burû,8,77814.0,https://www.imdb.com/title/tt0156887/,1997.0,4
44,The Long Road Home (1989),Canada,"Comedy, Drama",,8,23.0,https://www.imdb.com/title/tt0221358/,1989.0,4
45,Everybody Wants to Help Ernest (1991),Netherlands,Comedy,,8,47.0,https://www.imdb.com/title/tt0176703/,1991.0,4
46,Steamin' and Dreamin': The Grandmaster Cash Story (2009),Ireland,"Comedy, Drama",,8,33.0,https://www.imdb.com/title/tt1545324/,2009.0,5
47,Liebe Amelie (2005),Germany,Drama,,8,45.0,https://www.imdb.com/title/tt0469116/,2005.0,1
48,The Long Road Home (2012),Canada,Drama,,8,10.0,https://www.imdb.com/title/tt2235534/,2012.0,0
49,Infernal Affairs (2002),Hong Kong,"Action, Crime, Drama",Mou gaan dou,8,125445.0,https://www.imdb.com/title/tt0338564/,2002.0,2
50,The Beaches of Agnès (2008),France,"Documentary, Biography",Les plages d&apos;Agnès,8,4237.0,https://www.imdb.com/title/tt1129435/,2008.0,2
51,Black Butler: Book of Murder (2014),Japan,"Animation, Adventure, Crime",,8,1095.0,https://www.imdb.com/title/tt5714216/,2014.0,2
52,Mommy (2014),Belgium,Drama,,8,57627.0,https://www.imdb.com/title/tt3612616/,2014.0,0
53,Girls Hostel (2018),India,"Comedy, Drama",,"7,9",4023.0,https://www.imdb.com/title/tt9401936/,2018.0,4
54,Fearless Whispers (2020),China,"Action, Drama, Romance",Yin mi er wei da,"7,9",56.0,https://www.imdb.com/title/tt13430112/,2020.0,2
55,Athena Ex Nihilo (2013),Greece,Documentary,Athina ek tou midenos,"7,9",13.0,https://www.imdb.com/title/tt2516336/,2013.0,4
56,The Fairy Faith (2000),Canada,Documentary,,"7,9",97.0,https://www.imdb.com/title/tt0276123/,2000.0,4
57,24 Hrs. In the City (2003),Argentina,"Comedy, Thriller",24 hs en la city,"7,9",14.0,https://www.imdb.com/title/tt0390804/,2003.0,2
58,Cléo from 5 to 7 (1962),France,"Comedy, Drama, Music",Cléo de 5 à 7,"7,9",22876.0,https://www.imdb.com/title/tt0055852/,1962.0,4
59,Elevator to the Gallows (1958),France,"Crime, Drama, Thriller",Ascenseur pour l&apos;échafaud,"7,9",26190.0,https://www.imdb.com/title/tt0051378/,1958.0,4
60,Three Colors: Blue (1993),France,"Drama, Music, Mystery",Trois couleurs: Bleu,"7,9",103018.0,https://www.imdb.com/title/tt0108394/,1993.0,0
61,The Arbit Documentation of An Amphibian Hunt: Aavasavyuham (2022),India,Thriller,,"7,9",404.0,https://www.imdb.com/title/tt15939240/,2022.0,2
62,Amour (2012),Germany,Drama,,"7,9",101119.0,https://www.imdb.com/title/tt1602620/,2012.0,3
63,Last Exile (2003),Japan,"Animation, Action, Adventure",,"7,9",3699.0,https://www.imdb.com/title/tt0390733/,2003.0,4
64,Sonic the Hedgehog CD (1993),France,"Animation, Action, Adventure",Sonic CD,"7,9",1000.0,https://www.imdb.com/title/tt0296860/,1993.0,4
65,The Two of Us (2009),Philippines,Drama,Tayong dalawa,"7,9",66.0,https://www.imdb.com/title/tt1389707/,2009.0,1
66,"Ernest and Célestine, The Collection (2017)",France,"Animation, Family","Ernest et Célestine, la collection","7,8",160.0,https://www.imdb.com/title/tt6213220/,2017.0,4
67,Mazinger Z (1972),Japan,"Action, Animation, Sci-Fi",Majingâ Zetto,"7,8",1384.0,https://www.imdb.com/title/tt0169473/,1972.0,4
68,A Year at the Front: Behind the Scenes of 'A Very Long Engagement' (2005),France,Documentary,Une année au front,"7,8",65.0,https://www.imdb.com/title/tt0461412/,2005.0,4
69,The Music According to Antonio Carlos Jobim (2012),Brazil,"Documentary, Biography, Music",A Música Segundo Tom Jobim,"7,8",224.0,https://www.imdb.com/title/tt2399493/,2012.0,1
70,Tokyo Godfathers (2003),Japan,"Animation, Adventure, Comedy",Tôkyô goddofâzâzu,"7,8",41156.0,https://www.imdb.com/title/tt0388473/,2003.0,0
71,The Two of Us (2014),South Africa,Drama,Thina Sobabili: The Two of Us,"7,8",29.0,https://www.imdb.com/title/tt3718188/,2014.0,3
72,Au hasard Balthazar (1966),France,Drama,,"7,8",20644.0,https://www.imdb.com/title/tt0060138/,1966.0,2
73,Shadows of Forgotten Ancestors (1965),Soviet Union,"Drama, Romance",Tini zabutykh predkiv,"7,8",7500.0,https://www.imdb.com/title/tt0058642/,1965.0,3
74,It Happened in Broad Daylight (1958),West Germany,"Crime, Drama, Thriller",Es geschah am hellichten Tag,"7,8",5082.0,https://www.imdb.com/title/tt0051588/,1958.0,4
75,One Piece Film Z (2012),Japan,"Animation, Action, Adventure",,"7,8",7766.0,https://www.imdb.com/title/tt2375379/,2012.0,4
76,Blue Velvet (1986),Italy,"Crime, Drama, Mystery",,"7,7",200737.0,https://www.imdb.com/title/tt0090756/,1986.0,5
77,Blue Is the Warmest Colour (2013),Belgium,"Drama, Romance",La vie d&apos;Adèle,"7,7",153438.0,https://www.imdb.com/title/tt2278871/,2013.0,5
78,Inuyashiki (2017),Japan,"Animation, Action, Drama",,"7,7",4202.0,https://www.imdb.com/title/tt6340502/,2017.0,4
79,The Eminence in Shadow (2022),Japan,"Animation, Action, Adventure",,"7,7",406.0,https://www.imdb.com/title/tt14115938/,2022.0,4
80,Breathless (2018),Belgium,Documentary,,"7,7",42.0,https://www.imdb.com/title/tt9266874/,2018.0,0
81,The Blind Man Who Did Not Want to See Titanic (2021),Finland,"Comedy, Drama, Romance",Sokea mies joka ei halunnut nähdä Titanicia,"7,7",792.0,https://www.imdb.com/title/tt13328824/,2021.0,4
82,Point Blank (2015),Hong Kong,"Documentary, Crime, History",À Queima Roupa,"7,7",19.0,https://www.imdb.com/title/tt3735086/,2015.0,4
83,The Quiet Girl (2022),Ireland,Drama,An Cailín Ciúin,"7,7",2331.0,https://www.imdb.com/title/tt15109082/,2022.0,1
84,The Vanishing (1988),Netherlands,"Mystery, Thriller",Spoorloos,"7,7",39768.0,https://www.imdb.com/title/tt0096163/,1988.0,3
85,The Broken Circle Breakdown (2012),Belgium,"Drama, Music, Romance",,"7,7",41456.0,https://www.imdb.com/title/tt2024519/,2012.0,3
86,Amélie et Compagnie (2017),Canada,Family,,"7,6",9.0,https://www.imdb.com/title/tt6324066/,2017.0,1
87,Tokyo Ghoul: Root A (2015),Japan,"Animation, Action, Drama",,"7,6",15360.0,https://www.imdb.com/title/tt5497534/,2015.0,4
88,Heroes of the Long Road Home (2017),Netherlands,Documentary,,"7,6",20.0,https://www.imdb.com/title/tt7799170/,2017.0,2
89,Breathe: Into the Shadows (2020),India,"Drama, Thriller",,"7,6",17306.0,https://www.imdb.com/title/tt12405230/,2020.0,3
90,Mischievous Kiss: Love in Tokyo (2013),Japan,"Comedy, Drama, Romance",Itazura na Kiss: Love in Tokyo,"7,6",1396.0,https://www.imdb.com/title/tt2772104/,2013.0,4
91,Dragon Ball Z: Revival Fusion (1995),Japan,"Animation, Action, Sci-Fi",Dragon Ball Z: Fukkatsu no Fusion!! Gokuu to Vegeta,"7,6",11119.0,https://www.imdb.com/title/tt0142236/,1995.0,1
92,Killing the Indian in the Child (2021),France,"Documentary, History",Tuer l&apos;indien dans le coeur de l&apos;enfant,"7,6",31.0,https://www.imdb.com/title/tt14432710/,2021.0,4
93,Pickpocket (1959),France,"Crime, Drama",,"7,6",23072.0,https://www.imdb.com/title/tt0053168/,1959.0,4
94,Last Train Home (2009),Denmark,"Documentary, Drama",Gui tu lie che,"7,6",3621.0,https://www.imdb.com/title/tt1512201/,2009.0,2
95,The Incredibly Sad Princess (1968),Czechoslovakia,"Comedy, Family, Fantasy",Sílene smutná princezna,"7,6",718.0,https://www.imdb.com/title/tt0232750/,1968.0,4
96,Busted! (2018),South Korea,"Comedy, Reality-TV",Busted! I Know Who You Are!,"7,6",984.0,https://www.imdb.com/title/tt8328460/,2018.0,4
97,Perinbaba (1985),Czechoslovakia,"Comedy, Fantasy, Romance",,"7,6",1223.0,https://www.imdb.com/title/tt0089800/,1985.0,4
98,The Man Without a Past (2002),Finland,"Comedy, Drama, Romance",Mies vailla menneisyyttä,"7,6",23743.0,https://www.imdb.com/title/tt0311519/,2002.0,1
99,L'enfant de personne (2021),France,"Biography, Drama",,"7,6",35.0,https://www.imdb.com/title/tt14118848/,2021.0,4
100,"The Battle of Algiers, a Film Within History (2017)",Netherlands,Documentary,,"7,6",30.0,https://www.imdb.com/title/tt8050084/,2017.0,4
101,In a Better World (2010),Denmark,"Drama, Romance",Hævnen,"7,6",40417.0,https://www.imdb.com/title/tt1340107/,2010.0,1
102,Tokyo Sonata (2008),Japan,Drama,,"7,5",10856.0,https://www.imdb.com/title/tt0938341/,2008.0,1
103,The Big Picture (2000),Australia,"Drama, Short",,"7,5",161.0,https://www.imdb.com/title/tt0459208/,2000.0,1
104,The Fairies (2005),Australia,"Family, Fantasy",,"7,5",52.0,https://www.imdb.com/title/tt0477407/,2005.0,0
105,Damage Done: The Drug War Odyssey (2006),Canada,Documentary,,"7,5",26.0,https://www.imdb.com/title/tt0948435/,2006.0,4
106,I Know Who You Are (2017),Spain,Thriller,Sé quién eres,"7,5",1503.0,https://www.imdb.com/title/tt4888908/,2017.0,4
107,Elle s'appelle Sabine (2007),France,Documentary,,"7,5",473.0,https://www.imdb.com/title/tt1031928/,2007.0,4
108,Le Grand Amour (1969),France,"Comedy, Romance",Le grand amour,"7,5",1262.0,https://www.imdb.com/title/tt0064390/,1969.0,5
109,Elling (2001),Norway,"Comedy, Drama",,"7,5",15208.0,https://www.imdb.com/title/tt0279064/,2001.0,4
110,The Adventures of Young Indiana Jones (2002),Germany,"Action, Adventure, Family",,"7,5",460.0,https://www.imdb.com/title/tt9733630/,2002.0,5
111,Monsieur Lazhar (2011),Belgium,"Comedy, Drama",,"7,5",20599.0,https://www.imdb.com/title/tt2011971/,2011.0,4
112,The Long Farewell (1971),Soviet Union,Drama,Dolgie provody,"7,5",780.0,https://www.imdb.com/title/tt0092905/,1971.0,4
113,Liza the Fox-Fairy (2015),Hungary,"Comedy, Fantasy, Romance","Liza, a rókatündér","7,5",9100.0,https://www.imdb.com/title/tt2210769/,2015.0,3
114,O Velho: A História de Luiz Carlos Prestes (1997),Brazil,"Documentary, Biography, History",,"7,5",124.0,https://www.imdb.com/title/tt0287782/,1997.0,4
115,Tokyo Trial (2017),Netherlands,Drama,,"7,5",273.0,https://www.imdb.com/title/tt7854302/,2017.0,1
116,Brothers (2004),Denmark,"Drama, War",Brødre,"7,5",11402.0,https://www.imdb.com/title/tt0386342/,2004.0,1
117,Breathless (2008),South Korea,"Crime, Drama",Ddongpari,"7,5",5368.0,https://www.imdb.com/title/tt1373120/,2008.0,4
118,A Royal Affair (2012),Denmark,"Biography, Drama, History",En kongelig affære,"7,5",48128.0,https://www.imdb.com/title/tt1276419/,2012.0,3
119,Resident Evil Village: Shadows of Rose (2022),Japan,"Action, Adventure, Horror",,"7,5",116.0,https://www.imdb.com/title/tt23114588/,2022.0,1
120,Cautious Hero: The Hero Is Overpowered but Overly Cautious (2019),Japan,"Animation, Action, Adventure",Shinchô yûsha ~ kono yûsha ga ore TUEEE kuse ni shinchô sugiru ~,"7,4",2747.0,https://www.imdb.com/title/tt10974198/,2019.0,4
121,"Cinema, mon amour (2015)",Germany,Documentary,,"7,4",172.0,https://www.imdb.com/title/tt5130530/,2015.0,2
122,A Town Called Panic (2009),Belgium,"Animation, Adventure, Comedy",Panique au village,"7,4",8308.0,https://www.imdb.com/title/tt1433540/,2009.0,4
123,Tomboy (2011),France,Drama,,"7,4",21061.0,https://www.imdb.com/title/tt1847731/,2011.0,1
124,Alice (1988),Czechoslovakia,"Animation, Adventure, Fantasy",Neco z Alenky,"7,4",13064.0,https://www.imdb.com/title/tt0095715/,1988.0,4
125,The Kid with a Bike (2011),Belgium,Drama,Le gamin au vélo,"7,4",27782.0,https://www.imdb.com/title/tt1827512/,2011.0,5
126,Megafires (2019),France,Documentary,Incendies géants: enquête sur un nouveau fléau,"7,4",31.0,https://www.imdb.com/title/tt11692244/,2019.0,4
127,The Child (2005),Belgium,"Crime, Drama, Romance",L&apos;enfant,"7,4",18866.0,https://www.imdb.com/title/tt0456396/,2005.0,5
128,Song of the Exile (1990),Hong Kong,Drama,Ke tu qiu hen,"7,4",503.0,https://www.imdb.com/title/tt0099927/,1990.0,1
129,Happening (2021),France,Drama,L&apos;événement,"7,4",7223.0,https://www.imdb.com/title/tt13880104/,2021.0,4
130,Gurbet Kuslari (1964),Turkey,Drama,,"7,4",1015.0,https://www.imdb.com/title/tt0184543/,1964.0,1
131,The Hunting Ground (2015),Belgium,Documentary,,"7,4",6345.0,https://www.imdb.com/title/tt4185572/,2015.0,1
132,Rules of the Game (2014),France,Documentary,Les règles du jeu,"7,4",57.0,https://www.imdb.com/title/tt3756858/,2014.0,5
133,Travelers and Magicians (2003),France,"Adventure, Drama",Travellers &amp; Magicians,"7,4",2264.0,https://www.imdb.com/title/tt0378906/,2003.0,1
134,Pickpocket (1997),China,Drama,Xiao Wu,"7,4",2900.0,https://www.imdb.com/title/tt0144020/,1997.0,0
135,Seraphine (2008),France,"Biography, Drama",Séraphine,"7,4",6319.0,https://www.imdb.com/title/tt1048171/,2008.0,1
136,L'Enfant Terrible (2019),Spain,"Drama, Fantasy, Mystery",,"7,4",354.0,https://www.imdb.com/title/tt11192680/,2019.0,1
137,2046 (2004),Hong Kong,"Drama, Romance, Sci-Fi",,"7,4",58276.0,https://www.imdb.com/title/tt0212712/,2004.0,3
138,The Secret of the Grain (2007),France,Drama,La graine et le mulet,"7,4",7610.0,https://www.imdb.com/title/tt0487419/,2007.0,4
139,Leila's Brothers (2022),France,Drama,Baradaran-e Leila,"7,4",1187.0,https://www.imdb.com/title/tt19653180/,2022.0,1
140,URÆD - FEARLESS (2022),Norway,Documentary,,"7,4",10.0,https://www.imdb.com/title/tt8378038/,2022.0,5
141,"Biyudo si daddy, biyuda si mommy (1997)",Philippines,Comedy,,"7,4",7.0,https://www.imdb.com/title/tt0381055/,1997.0,0
142,"Charles, Emperor King (2015)",Spain,"Biography, Drama, History","Carlos, Rey Emperador","7,4",674.0,https://www.imdb.com/title/tt4418020/,2015.0,4
143,Enteng Kabisote 2: Okay ka fairy ko... The legend continues (2005),Philippines,"Comedy, Family, Fantasy",,"7,4",44.0,https://www.imdb.com/title/tt0479659/,2005.0,4
144,The World's Finest Assassin Gets Reincarnated in Another World as an Aristocrat (2021),Japan,"Animation, Action, Fantasy","Sekai Saikou no Ansatsusha, Isekai Kizoku ni Tensei Suru","7,3",2163.0,https://www.imdb.com/title/tt14061838/,2021.0,4
145,Heartbeat (2010),Germany,Romance,Hand aufs Herz,"7,3",84.0,https://www.imdb.com/title/tt1736093/,2010.0,4
146,Heartbeat (2010),Germany,Romance,Hand aufs Herz,"7,3",84.0,https://www.imdb.com/title/tt1736093/,2010.0,4
147,Heartbeat (2010),South Korea,Drama,Sim-jang-i Ddwooin-da,"6,4",242.0,https://www.imdb.com/title/tt1820667/,2010.0,4
148,Heartbeat (2010),South Korea,Drama,Sim-jang-i Ddwooin-da,"6,4",242.0,https://www.imdb.com/title/tt1820667/,2010.0,4
149,Tokyo Trial (2016),Japan,"Drama, History",,"7,3",1690.0,https://www.imdb.com/title/tt4040530/,2016.0,4
150,Shaolin Soccer (2001),China,"Action, Comedy, Fantasy",Siu Lam juk kau,"7,3",81631.0,https://www.imdb.com/title/tt0286112/,2001.0,5
151,A Summer Tale (2000),Sweden,"Comedy, Drama, Family",Den bästa sommaren,"7,3",4014.0,https://www.imdb.com/title/tt0204932/,2000.0,3
152,Another Coin for the Merry-Go-Round (2021),Austria,Drama,,"7,3",30.0,https://www.imdb.com/title/tt14779400/,2021.0,3
153,13 (2005),France,"Crime, Drama, Thriller",13 Tzameti,"7,3",17568.0,https://www.imdb.com/title/tt0475169/,2005.0,4
154,The Legendary Life of Ernest Hemingway (1989),Italy,Drama,,"7,3",108.0,https://www.imdb.com/title/tt0222009/,1989.0,5
155,The Hedgehog (2009),France,Drama,Le hérisson,"7,3",9403.0,https://www.imdb.com/title/tt1442519/,2009.0,5
156,Let the Child Be the Guide (2017),France,Documentary,Le maître est l&apos;enfant,"7,3",83.0,https://www.imdb.com/title/tt7094966/,2017.0,4
157,Obsluhoval jsem anglického krále (2006),Czech Republic,"Comedy, Drama, Romance",,"7,3",7880.0,https://www.imdb.com/title/tt0284363/,2006.0,1
158,Infernal Affairs II (2003),Hong Kong,"Action, Crime, Drama",Mou gaan dou II,"7,3",18402.0,https://www.imdb.com/title/tt0369060/,2003.0,0
159,Ajami (2009),Israel,"Crime, Drama",,"7,3",6275.0,https://www.imdb.com/title/tt1077262/,2009.0,2
160,Nothing Ever Happened (2022),Portugal,Drama,Nunca Nada Aconteceu,"7,3",33.0,https://www.imdb.com/title/tt8074440/,2022.0,4
161,L'enfant de Paris (1913),France,"Crime, Drama",,"7,3",390.0,https://www.imdb.com/title/tt0003883/,1913.0,5
162,Polisse (2011),France,"Crime, Drama",,"7,3",14470.0,https://www.imdb.com/title/tt1661420/,2011.0,4
163,Farewell to the Ark (1984),Japan,"Fantasy, Mystery, Romance",Saraba hakobune,"7,3",546.0,https://www.imdb.com/title/tt0088041/,1984.0,3
164,Rundskop (2011),Belgium,"Crime, Drama",,"7,3",23552.0,https://www.imdb.com/title/tt1821593/,2011.0,5
165,The Hunting (2019),Australia,Drama,,"7,3",812.0,https://www.imdb.com/title/tt9690214/,2019.0,1
166,Raw (2008),Ireland,Drama,,"7,3",383.0,https://www.imdb.com/title/tt1233560/,2008.0,4
167,Tokyo Ravens (2013),Japan,"Animation, Action, Comedy",,"7,3",1278.0,https://www.imdb.com/title/tt3104072/,2013.0,1
168,In the Name of Love (2008),Mexico,"Drama, Romance",En nombre del amor,"7,2",321.0,https://www.imdb.com/title/tt1275297/,2008.0,5
169,In the Name of Love (2008),Mexico,"Drama, Romance",En nombre del amor,"7,2",321.0,https://www.imdb.com/title/tt1275297/,2008.0,3
170,In the Name of Love (2008),Indonesia,Drama,,"5,6",40.0,https://www.imdb.com/title/tt1190120/,2008.0,5
171,In the Name of Love (2008),Indonesia,Drama,,"5,6",40.0,https://www.imdb.com/title/tt1190120/,2008.0,3
172,Se souvenir des cendres - Regards sur Incendies (2010),Canada,"Documentary, Short",,"7,2",15.0,https://www.imdb.com/title/tt1756720/,2010.0,4
173,When Heroes Fly (2018),Israel,"Action, Drama",,"7,2",3295.0,https://www.imdb.com/title/tt8220344/,2018.0,0
174,Au four et au moulin: les coulisses de Micmacs à Tire-Larigot (2010),France,Documentary,,"7,2",34.0,https://www.imdb.com/title/tt1634037/,2010.0,4
175,"Zyuden Sentai Kyoryuger vs. Go-Busters: Dinosaur Great Battle! Farewell, Eternal Friends (2014)",Japan,"Action, Adventure, Sci-Fi",Jûden Sentai Kyôryûjâ tai Gôbasutâzu: Kyôryû Daisakusen! Saraba Eien no Tomo yo,"7,2",59.0,https://www.imdb.com/title/tt3295046/,2014.0,4
176,Fearless: The Women Fighting Putin (2022),Japan,Documentary,,"7,2",22.0,https://www.imdb.com/title/tt18927696/,2022.0,4
177,Stars in the Sky: A Hunting Story (2018),Philippines,Documentary,,"7,2",361.0,https://www.imdb.com/title/tt10078502/,2018.0,2
178,I Still Hide to Smoke (2016),France,Drama,À mon âge je me cache encore pour fumer,"7,2",1054.0,https://www.imdb.com/title/tt6210808/,2016.0,4
179,You Don't Know Who You're Talking To (2016),Argentina,"Action, Adventure, Comedy",No sabés con quién estás hablando,"7,2",45.0,https://www.imdb.com/title/tt5311102/,2016.0,4
