,title,country,genre,original title,rating,ratingcount,url,year,cluster
180,Adem (2010),Belgium,Drama,,"7,2",1243.0,https://www.imdb.com/title/tt1470860/,2010.0,3
181,The Age of Assassins (1967),Japan,"Action, Comedy",Satsujin kyôjidai,"7,2",289.0,https://www.imdb.com/title/tt0062232/,1967.0,0
182,À Nos Amours (1983),France,"Drama, Romance",À nos amours,"7,2",6184.0,https://www.imdb.com/title/tt0086650/,1983.0,5
183,"The Night, Angel and Our Children (1994)",Turkey,Drama,"Gece, Melek ve Bizim Çocuklar","7,2",760.0,https://www.imdb.com/title/tt1556154/,1994.0,5
184,My Brothers and I (2021),France,Drama,Mes frères et moi,"7,2",557.0,https://www.imdb.com/title/tt13582752/,2021.0,4
185,Balzac and the Little Chinese Seamstress (2002),France,"Biography, Drama, Romance",Xiao cai feng,"7,2",4472.0,https://www.imdb.com/title/tt0291032/,2002.0,3
186,Exiled (2006),Hong Kong,"Action, Crime, Thriller",Fong juk,"7,2",9209.0,https://www.imdb.com/title/tt0796212/,2006.0,4
187,Lumumba (2000),Belgium,"Biography, Drama, History",,"7,2",1979.0,https://www.imdb.com/title/tt0246765/,2000.0,2
188,Flame & Citron (2008),Denmark,"Action, Drama, History",Flammen &amp; Citronen,"7,2",19065.0,https://www.imdb.com/title/tt0920458/,2008.0,4
189,The Emperor and the Assassin (1998),Japan,"Drama, History, Romance",Jing Ke ci Qin Wang,"7,2",6280.0,https://www.imdb.com/title/tt0162866/,1998.0,0
190,Vice caché (2005),Canada,Comedy,,"7,2",73.0,https://www.imdb.com/title/tt0414784/,2005.0,4
191,Fearless: The Inside Story of the AFLW (2022),Australia,"Documentary, Sport",,"7,2",73.0,https://www.imdb.com/title/tt21875362/,2022.0,2
192,The Flaming Heart (2021),China,"Action, Drama",,"7,2",43.0,https://www.imdb.com/title/tt14344724/,2021.0,4
193,La vie devant elles (2015),France,Drama,,"7,1",37.0,https://www.imdb.com/title/tt3506798/,2015.0,4
194,"Ernest Hemingway, quatre mariages et un enterrement (2021)",France,"Documentary, Biography",,"7,1",20.0,https://www.imdb.com/title/tt15381358/,2021.0,4
195,Alphaville - Inside the Wall (2009),Brazil,"Documentary, Drama, Family",Alphaville - Do Lado de Dentro do Muro,"7,1",50.0,https://www.imdb.com/title/tt1619598/,2009.0,1
196,Stones in Exile (2010),Japan,"Documentary, Music",,"7,1",987.0,https://www.imdb.com/title/tt1609157/,2010.0,4
197,The Gleaners and I: Two Years Later (2002),France,Documentary,Les glaneurs et la glaneuse... deux ans après,"7,1",1166.0,https://www.imdb.com/title/tt0345128/,2002.0,4
198,Tokyo Drifter (1966),Japan,"Action, Crime",Tôkyô nagaremono,"7,1",8918.0,https://www.imdb.com/title/tt0061101/,1966.0,1
199,Blue Ruin (2013),France,"Crime, Drama, Thriller",,"7,1",74559.0,https://www.imdb.com/title/tt2359024/,2013.0,1
200,Man on the Train (2002),France,"Crime, Drama, Thriller",L&apos;homme du train,"7,1",7296.0,https://www.imdb.com/title/tt0301414/,2002.0,1
201,The Fearless Vampire Killers (1967),Netherlands,"Comedy, Horror",Dance of the Vampires,"7,1",32100.0,https://www.imdb.com/title/tt0061655/,1967.0,4
202,A Child's Secret (2006),Belgium,Drama,L&apos;enfant du secret,"7,1",36.0,https://www.imdb.com/title/tt0903824/,2006.0,4
203,Timbuktu (2014),France,"Drama, War",,"7,1",17590.0,https://www.imdb.com/title/tt3409392/,2014.0,0
204,Anything for Her (2008),France,"Crime, Drama, Thriller",Pour elle,"7,1",9398.0,https://www.imdb.com/title/tt1217637/,2008.0,4
205,Maman est chez le coiffeur (2008),Canada,Drama,,"7,1",909.0,https://www.imdb.com/title/tt1153111/,2008.0,1
206,Carlos Ghosn: The Last Flight (2021),Japan,"Documentary, Crime",,"7,1",342.0,https://www.imdb.com/title/tt15048602/,2021.0,4
207,The Names of Love (2010),France,"Comedy, Drama, Romance",Le nom des gens,"7,1",7995.0,https://www.imdb.com/title/tt1646974/,2010.0,5
208,Heartbeats (2010),France,"Drama, Romance",Les amours imaginaires,"7,1",29391.0,https://www.imdb.com/title/tt1600524/,2010.0,2
209,Lorna's Silence (2008),Belgium,Drama,Le silence de Lorna,"7,1",8932.0,https://www.imdb.com/title/tt1186369/,2008.0,5
210,How I Celebrated the End of the World (2006),France,Drama,Cum mi-am petrecut sfârsitul lumii,"7,1",3173.0,https://www.imdb.com/title/tt0799991/,2006.0,1
211,The Brothers Lionheart (1977),Sweden,"Drama, Family, Fantasy",Bröderna Lejonhjärta,"7,1",6661.0,https://www.imdb.com/title/tt0075790/,1977.0,4
212,24 City (2008),China,"Documentary, Drama",Er shi si cheng ji,"7,1",2187.0,https://www.imdb.com/title/tt1103963/,2008.0,4
213,"Farewell, Home Sweet Home (1999)",Italy,"Comedy, Drama","Adieu, plancher des vaches!","7,1",994.0,https://www.imdb.com/title/tt0205725/,1999.0,1
214,She Spent So Many Hours Under the Sun Lamps (1985),France,"Drama, Fantasy",Elle a passé tant d&apos;heures sous les sunlights...,"7,1",251.0,https://www.imdb.com/title/tt0089081/,1985.0,5
215,The Flame's Daughter (2018),China,"Drama, Fantasy, Romance",,"7,1",462.0,https://www.imdb.com/title/tt6912356/,2018.0,1
216,L'enfant perdu (1997),France,Drama,,"7,1",27.0,https://www.imdb.com/title/tt0280640/,1997.0,0
217,Nero a metà (2018),Italy,"Crime, Drama",,7,990.0,https://www.imdb.com/title/tt7197558/,2018.0,0
218,Last Exile: Gin'yoku no Fam (2011),Japan,"Animation, Action, Adventure",,7,230.0,https://www.imdb.com/title/tt2142293/,2011.0,4
219,Tokyo Mew Mew (2002),Japan,"Animation, Action, Adventure",,7,1223.0,https://www.imdb.com/title/tt0469008/,2002.0,4
220,Making of House of Flying Daggers (2004),China,"Documentary, Short",,7,63.0,https://www.imdb.com/title/tt5679696/,2004.0,4
221,Ernest et Célestine en hiver (2017),France,Animation,,7,14.0,https://www.imdb.com/title/tt10443634/,2017.0,3
222,Dragon Ball Z: Super Android 13 (1992),Japan,"Animation, Action, Sci-Fi",Doragon bôru Z: Kyokugen batoru!! San dai sûpâ saiyajin,7,7190.0,https://www.imdb.com/title/tt0142241/,1992.0,4
223,The Models of 'Pickpocket' (2003),France,Documentary,Les modèles de &apos;Pickpocket&apos;,7,66.0,https://www.imdb.com/title/tt0452332/,2003.0,4
224,All of Our Heartbeats Are Connected Through Exploding Stars (2022),Sweden,Documentary,,7,21.0,https://www.imdb.com/title/tt19899610/,2022.0,4
225,John the Fearless (1984),Belgium,"Animation, Adventure, Crime",Jan zonder vrees,7,241.0,https://www.imdb.com/title/tt0222054/,1984.0,4
226,Up and Down (1993),France,"Comedy, Sport",Parpaillon,7,75.0,https://www.imdb.com/title/tt0105100/,1993.0,4
227,The Page Turner (2006),France,"Drama, Music, Thriller",La tourneuse de pages,7,7233.0,https://www.imdb.com/title/tt0487503/,2006.0,4
228,Fairy Tail: Priestess of the Phoenix (2012),Japan,"Animation, Action, Adventure",Gekijouban Fairy Tail: Houou no miko,7,2184.0,https://www.imdb.com/title/tt2085795/,2012.0,4
229,The Five of Us (2004),Belgium,"Crime, Drama",Elles étaient cinq,7,762.0,https://www.imdb.com/title/tt0400400/,2004.0,4
230,La dialectique peut-elle casser des briques? (1973),France,Comedy,,7,276.0,https://www.imdb.com/title/tt0069970/,1973.0,4
231,Against Their Will (2012),France,"Drama, History",Malgré-elles,7,359.0,https://www.imdb.com/title/tt2296853/,2012.0,1
232,Nafas-borideh (1978),Iran,"Crime, Drama",,7,60.0,https://www.imdb.com/title/tt1104098/,1978.0,0
233,Chicken with Plums (2011),France,"Comedy, Drama",Poulet aux prunes,7,9628.0,https://www.imdb.com/title/tt1663321/,2011.0,0
234,Sister (2012),France,"Crime, Drama",L&apos;enfant d&apos;en haut,7,6927.0,https://www.imdb.com/title/tt2062969/,2012.0,4
235,Alphaville (1965),France,"Drama, Mystery, Sci-Fi",Alphaville: Une étrange aventure de Lemmy Caution,7,25768.0,https://www.imdb.com/title/tt0058898/,1965.0,0
236,Raw (2016),Belgium,"Drama, Horror",Grave,7,79082.0,https://www.imdb.com/title/tt4954522/,2016.0,5
237,Declaration of War (2011),France,Drama,La guerre est déclarée,7,5184.0,https://www.imdb.com/title/tt1931470/,2011.0,5
238,Winter in Wartime (2008),Netherlands,"Drama, History, War",Oorlogswinter,7,13015.0,https://www.imdb.com/title/tt0795441/,2008.0,4
239,Ip Man 3 (2015),Hong Kong,"Action, Biography, Drama",Yip Man 3,7,56130.0,https://www.imdb.com/title/tt2888046/,2015.0,4
240,Drug War (2012),China,"Action, Crime, Drama",Du zhan,7,10354.0,https://www.imdb.com/title/tt2165735/,2012.0,4
241,Up and Down (2004),Czech Republic,"Comedy, Drama",Horem pádem,7,1942.0,https://www.imdb.com/title/tt0401488/,2004.0,4
242,The Time That Remains (2009),France,"Drama, History",,7,2545.0,https://www.imdb.com/title/tt1037163/,2009.0,4
243,Sadness and Joy in the Life of Giraffes (2019),Portugal,Adventure,Tristeza e Alegria na Vida das Girafas,7,274.0,https://www.imdb.com/title/tt4610978/,2019.0,2
244,Tokyo! (2008),Japan,"Comedy, Drama, Fantasy",,7,11130.0,https://www.imdb.com/title/tt0976060/,2008.0,2
245,Farewell (2009),France,"Drama, Romance, Thriller",L&apos;affaire Farewell,7,6767.0,https://www.imdb.com/title/tt0806029/,2009.0,4
246,Shadow (2018),China,"Action, Adventure, Drama",Ying,7,16218.0,https://www.imdb.com/title/tt6864046/,2018.0,4
247,In the Shadows (2017),India,"Drama, Thriller",Gali Guleiyan,7,895.0,https://www.imdb.com/title/tt2302416/,2017.0,0
248,Farewell to the Land (1982),Japan,Drama,Saraba itoshiki daichi,7,123.0,https://www.imdb.com/title/tt0133192/,1982.0,4
249,An Impossible Love (2018),Belgium,"Biography, Drama, Romance",Un amour impossible,7,2022.0,https://www.imdb.com/title/tt8260226/,2018.0,5
250,Mon amour (2020),France,Documentary,,7,58.0,https://www.imdb.com/title/tt12008056/,2020.0,0
251,Elles et moi (2008),Belgium,Drama,,7,32.0,https://www.imdb.com/title/tt1168348/,2008.0,4
252,Alev Alev (2020),Turkey,Drama,,"6,9",1192.0,https://www.imdb.com/title/tt12872898/,2020.0,2
253,Sjit Happens (2012),Denmark,"Comedy, Romance",,"6,9",904.0,https://www.imdb.com/title/tt2382978/,2012.0,4
254,A Cat in Paris (2010),Belgium,"Animation, Adventure, Comedy",Une vie de chat,"6,9",11385.0,https://www.imdb.com/title/tt1673702/,2010.0,1
255,The Lunnis and the Great Fairy Tales Adventure (2019),Spain,"Adventure, Family, Fantasy",La gran aventura de Los Lunnis y el Libro Mágico,"6,9",102.0,https://www.imdb.com/title/tt8387852/,2019.0,2
256,Supercop (1992),Hong Kong,"Action, Comedy, Crime",Ging chaat goo si III: Chiu kup ging chaat,"6,9",22054.0,https://www.imdb.com/title/tt0104558/,1992.0,4
257,Oxygen Starvation (1992),Canada,"Drama, War",Kisneviy golod,"6,9",140.0,https://www.imdb.com/title/tt0104617/,1992.0,4
258,The Plessis Girls (2016),France,"Drama, History",Elles... Les filles du Plessis,"6,9",75.0,https://www.imdb.com/title/tt5330310/,2016.0,5
259,Black Statement Book (1963),Japan,"Crime, Drama, Mystery",Kuro no hôkokusho,"6,9",186.0,https://www.imdb.com/title/tt0228498/,1963.0,4
260,The Assassination of Richard Nixon (2004),Greece,"Biography, Crime, Drama",,"6,9",25799.0,https://www.imdb.com/title/tt0364961/,2004.0,1
261,La garçonne (1936),France,Drama,,"6,9",40.0,https://www.imdb.com/title/tt0027658/,1936.0,3
262,Lupin III: Farewell to Nostradamus (1995),Japan,"Animation, Action, Adventure",Rupan sansei: Kutabare! Nostradamus,"6,9",811.0,https://www.imdb.com/title/tt0170181/,1995.0,5
263,Flame and Women (1967),Japan,Drama,Honô to onna,"6,9",221.0,https://www.imdb.com/title/tt0061675/,1967.0,4
264,Things to Come (2016),France,Drama,L&apos;avenir,"6,9",13893.0,https://www.imdb.com/title/tt4120176/,2016.0,4
265,Der letzte Zeuge (1960),West Germany,Crime,,"6,9",271.0,https://www.imdb.com/title/tt0054025/,1960.0,4
266,The Dawn of the Sad Street (2008),Armenia,"Drama, War",,"6,9",12.0,https://www.imdb.com/title/tt5326080/,2008.0,1
267,White Material (2009),France,"Drama, War",,"6,9",7898.0,https://www.imdb.com/title/tt1135952/,2009.0,1
268,Our Children (2019),Brazil,Drama,Aos Nossos Filhos,"6,9",40.0,https://www.imdb.com/title/tt9090636/,2019.0,5
269,Nothing Bad Can Happen (2013),Germany,"Crime, Drama, Horror",Tore tanzt,"6,9",1805.0,https://www.imdb.com/title/tt2822400/,2013.0,5
270,Le petit lieutenant (2005),France,"Crime, Drama",,"6,9",2564.0,https://www.imdb.com/title/tt0431979/,2005.0,4
271,Soldier Blue (1970),Italy,Western,,"6,9",5672.0,https://www.imdb.com/title/tt0066390/,1970.0,4
272,The Witnesses (2007),France,"Drama, Romance",Les témoins,"6,9",2784.0,https://www.imdb.com/title/tt0487273/,2007.0,4
273,Springtime in a Small Town (2002),Netherlands,"Drama, Romance",Xiao cheng zhi chun,"6,9",1327.0,https://www.imdb.com/title/tt0332831/,2002.0,4
274,Three... Extremes (2004),South Korea,Horror,Sam gang 2,"6,9",20059.0,https://www.imdb.com/title/tt0420251/,2004.0,4
275,Mountains May Depart (2015),China,"Drama, Romance",Shan he gu ren,"6,9",5933.0,https://www.imdb.com/title/tt3740778/,2015.0,1
276,Who Knows? (2001),France,"Comedy, Crime, Drama",Va savoir,"6,9",2444.0,https://www.imdb.com/title/tt0242994/,2001.0,4
277,Caught in the Heartbeat (2018),China,Drama,Qing chun jing shi,"6,9",7.0,https://www.imdb.com/title/tt6971018/,2018.0,2
278,Abdullah: The Final Witness (2015),Pakistan,"Crime, Drama, Thriller",,"6,9",86.0,https://www.imdb.com/title/tt4683676/,2015.0,4
279,I Know an Old Lady Who Swallowed a Fly (1964),Canada,"Animation, Family, Short",,"6,8",30.0,https://www.imdb.com/title/tt0223498/,1964.0,4
280,The Mysteries of Alfred Hedgehog (2010),Canada,"Animation, Family",,"6,8",144.0,https://www.imdb.com/title/tt1621350/,2010.0,4
281,Carlo (2004),Belgium,"Drama, Short",,"6,8",162.0,https://www.imdb.com/title/tt0428295/,2004.0,2
282,The Chargesheet: Innocent or Guilty? (2020),India,"Crime, Drama, Mystery",,"6,8",3724.0,https://www.imdb.com/title/tt11535184/,2020.0,4
283,Raw FM (1997),Australia,Drama,,"6,8",58.0,https://www.imdb.com/title/tt0118445/,1997.0,2
284,Le mystère du lac (2015),France,"Crime, Drama, Mystery",,"6,8",532.0,https://www.imdb.com/title/tt4579480/,2015.0,4
285,Priceless (2012),Japan,Comedy,,"6,8",333.0,https://www.imdb.com/title/tt2334892/,2012.0,1
286,The Two Of Us (2018),Australia,"Comedy, Drama",,"6,8",25.0,https://www.imdb.com/title/tt8439904/,2018.0,3
287,Code Geass: Akito the Exiled 2 - The Torn-Up Wyvern (2013),Japan,"Animation, Action, Sci-Fi",Code Geass: Boukoku No Akito 2 - Hikisakareshi Yokuryuu,"6,8",653.0,https://www.imdb.com/title/tt3354254/,2013.0,4
288,Point Blank (2010),France,"Action, Crime, Drama",À bout portant,"6,8",14180.0,https://www.imdb.com/title/tt1545759/,2010.0,1
289,Red Cliff (1949),Greece,"Drama, Romance",O kokkinos vrahos,"6,8",34.0,https://www.imdb.com/title/tt0220603/,1949.0,3
290,Holy Flame of the Martial World (1983),Hong Kong,"Adventure, Comedy, Fantasy",Wu lin sheng huo jin,"6,8",413.0,https://www.imdb.com/title/tt0086607/,1983.0,4
291,The Man on the Train (1958),Soviet Union,"Drama, Thriller",O anthropos tou trainou,"6,8",113.0,https://www.imdb.com/title/tt0204141/,1958.0,4
292,Sand Storm (2016),Israel,Drama,Sufat Chol,"6,8",3671.0,https://www.imdb.com/title/tt4365518/,2016.0,4
293,Lingui (2021),France,Drama,,"6,8",892.0,https://www.imdb.com/title/tt13846546/,2021.0,4
294,The Sad Widows of the Warlord (2016),Iran,"Drama, Mystery",Bivehaye Ghamgin Salar Jang,"6,8",52.0,https://www.imdb.com/title/tt13854326/,2016.0,4
295,Point Blank (2016),Germany,"Crime, Drama",Auf kurze Distanz,"6,8",930.0,https://www.imdb.com/title/tt4595360/,2016.0,4
296,Cache cache (2005),France,Drama,,"6,8",81.0,https://www.imdb.com/title/tt0428289/,2005.0,1
297,(S)He (2020),France,Drama,Il est elle,"6,8",37.0,https://www.imdb.com/title/tt13547294/,2020.0,2
298,Timbuktu (2004),Ireland,Drama,,"6,8",25.0,https://www.imdb.com/title/tt0385290/,2004.0,0
299,Fearless Kungfu King (2020),China,Action,Gongfu zongshi huo yuan jia,"6,8",67.0,https://www.imdb.com/title/tt12861558/,2020.0,5
300,Terribly Happy (2008),Denmark,"Crime, Drama, Thriller",Frygtelig lykkelig,"6,8",6551.0,https://www.imdb.com/title/tt1087890/,2008.0,4
301,"Destroy, She Said (1969)",France,Drama,Détruire dit-elle,"6,8",264.0,https://www.imdb.com/title/tt0064272/,1969.0,4
302,La Virgen de los Sicarios (2000),France,"Crime, Drama",,"6,8",4029.0,https://www.imdb.com/title/tt0250809/,2000.0,4
303,OSS 117: Lost in Rio (2009),France,"Action, Adventure, Comedy",OSS 117: Rio ne répond plus,"6,8",15279.0,https://www.imdb.com/title/tt1167660/,2009.0,4
304,Kiss Me (2011),Sweden,"Drama, Romance",Kyss mig,"6,8",11161.0,https://www.imdb.com/title/tt1859522/,2011.0,5
305,The Forgiveness of Blood (2011),Albania,Drama,,"6,8",2005.0,https://www.imdb.com/title/tt1787127/,2011.0,1
306,Our Children (2012),Belgium,"Crime, Drama",À perdre la raison,"6,8",2996.0,https://www.imdb.com/title/tt1660302/,2012.0,1
307,Our Children (2012),Belgium,"Crime, Drama",À perdre la raison,"6,8",2996.0,https://www.imdb.com/title/tt1660302/,2012.0,1
308,Our Children (2012),"United Kingdom, Serbia and Montenegro, Iraq","Documentary, Short",,,,https://www.imdb.com/title/tt2759584/,2012.0,1
309,Our Children (2012),"United Kingdom, Serbia and Montenegro, Iraq","Documentary, Short",,,,https://www.imdb.com/title/tt2759584/,2012.0,1
310,The Witness (2018),North Macedonia,"Action, Drama",,"6,8",46.0,https://www.imdb.com/title/tt4240848/,2018.0,4
311,The Witness (2018),North Macedonia,"Action, Drama",,"6,8",46.0,https://www.imdb.com/title/tt4240848/,2018.0,4
312,The Witness (2018),South Korea,"Crime, Thriller",Mok-gyeok-ja,"6,5",2134.0,https://www.imdb.com/title/tt8865562/,2018.0,4
313,The Witness (2018),South Korea,"Crime, Thriller",Mok-gyeok-ja,"6,5",2134.0,https://www.imdb.com/title/tt8865562/,2018.0,4
314,"Farewell, Mr. Haffmann (2021)",France,Drama,Adieu Monsieur Haffmann,"6,8",1112.0,https://www.imdb.com/title/tt10545704/,2021.0,1
315,Tom of Finland (2017),Finland,"Biography, Drama",,"6,8",6049.0,https://www.imdb.com/title/tt5226984/,2017.0,1
316,Infernal Affairs III (2003),China,"Action, Crime, Drama",Mou gaan dou III: Jung gik mou gaan,"6,8",13721.0,https://www.imdb.com/title/tt0374339/,2003.0,4
317,Forever Young (2022),France,"Comedy, Drama, History",Les Amandiers,"6,8",399.0,https://www.imdb.com/title/tt14976386/,2022.0,3
318,Shadow Detective (2022),Argentina,"Drama, Thriller",,"6,8",127.0,https://www.imdb.com/title/tt23032868/,2022.0,4
319,I Love You 2 (2017),France,"Comedy, Drama, Romance",J&apos;ai 2 amours,"6,8",168.0,https://www.imdb.com/title/tt7367980/,2017.0,3
320,Tokyo Ghoul: re (2018),Japan,"Animation, Action, Drama",,"6,7",10199.0,https://www.imdb.com/title/tt8213522/,2018.0,4
321,The Cat in the Closet (2016),Taiwan,"Drama, Family",Yi gui li de mao,"6,7",21.0,https://www.imdb.com/title/tt5735380/,2016.0,4
322,The World for the two of us (2022),Japan,Drama,,"6,7",6.0,https://www.imdb.com/title/tt16676936/,2022.0,4
323,Kohtaamisia (2009),Finland,Drama,,"6,7",275.0,https://www.imdb.com/title/tt1428457/,2009.0,2
324,Rules of the Game (2015),Brazil,"Comedy, Crime, Drama",A Regra do Jogo,"6,7",262.0,https://www.imdb.com/title/tt4986278/,2015.0,4
325,My Best Friend (2018),Argentina,"Drama, Romance",Mi mejor amigo,"6,7",3566.0,https://www.imdb.com/title/tt6400166/,2018.0,1
326,Tomboy (2008),Belgium,"Comedy, Drama",Garçon manqué,"6,7",21.0,https://www.imdb.com/title/tt1342380/,2008.0,4
327,Fearless (2017),France,Action,,"6,7",6.0,https://www.imdb.com/title/tt7451496/,2017.0,4
328,Shall We Kiss? (2007),France,"Comedy, Romance",Un baiser s&apos;il vous plaît,"6,7",2569.0,https://www.imdb.com/title/tt0920473/,2007.0,2
329,Tel Aviv on Fire (2018),France,"Comedy, Drama, Romance",,"6,7",2319.0,https://www.imdb.com/title/tt5791098/,2018.0,4
330,Exils (2004),France,"Adventure, Drama, Music",,"6,7",3102.0,https://www.imdb.com/title/tt0400420/,2004.0,4
331,"Polina, danser sa vie (2016)",France,Drama,,"6,7",1833.0,https://www.imdb.com/title/tt4383288/,2016.0,5
332,The Bridesmaid (2004),France,"Thriller, Drama, Romance",La demoiselle d&apos;honneur,"6,7",2778.0,https://www.imdb.com/title/tt0405866/,2004.0,3
333,Bamako (The Court) (2006),France,Drama,Bamako,"6,7",1421.0,https://www.imdb.com/title/tt0814666/,2006.0,1
334,Farewell Song (2019),Japan,"Drama, Music, Romance",Sayonara kuchibiru,"6,7",551.0,https://www.imdb.com/title/tt9827784/,2019.0,4
335,Fu zi (2006),Hong Kong,Drama,,"6,7",884.0,https://www.imdb.com/title/tt0768114/,2006.0,1
336,Exile (2020),Germany,"Drama, Mystery, Thriller",Exil,"6,7",970.0,https://www.imdb.com/title/tt8955708/,2020.0,2
337,Franz + Polina (2006),Latvia,"Drama, Romance, War",,"6,7",470.0,https://www.imdb.com/title/tt0899242/,2006.0,2
338,"Ana, My Love (2017)",Romania,"Drama, Romance","Ana, mon amour","6,7",2238.0,https://www.imdb.com/title/tt6125690/,2017.0,3
339,Savage Hunt of King Stakh (1980),Soviet Union,"Drama, Horror, Mystery",Dikaya okhota korolya Stakha,"6,7",582.0,https://www.imdb.com/title/tt0128164/,1980.0,2
340,The Brothers Karamazov (1958),Japan,"Drama, Romance",,"6,7",2858.0,https://www.imdb.com/title/tt0051435/,1958.0,1
341,Lady Chatterley (2006),France,"Drama, Romance",,"6,7",4621.0,https://www.imdb.com/title/tt0459880/,2006.0,4
342,Heartbeats (2022),Sweden,Drama,,"6,7",108.0,https://www.imdb.com/title/tt16529232/,2022.0,4
343,Code Geass: Akito the Exiled - The Wyvern Arrives (2012),Japan,"Animation, Action, Adventure",Code Geass: Boukoku no Akito 1 - Yokuryuu wa Maiorita,"6,6",855.0,https://www.imdb.com/title/tt3354096/,2012.0,2
344,Kuro Gal ni Nattakara Shin'yuu to Shite Mita. (2021),Japan,"Animation, Romance",,"6,6",71.0,https://www.imdb.com/title/tt14043628/,2021.0,4
345,Sexe et amour en Russie (2020),France,Documentary,,"6,6",9.0,https://www.imdb.com/title/tt15412394/,2020.0,3
346,"Tule tagasi, Lumumba (1992)",Estonia,Drama,,"6,6",28.0,https://www.imdb.com/title/tt0197981/,1992.0,4
347,The Moustache (2005),France,"Drama, Mystery",La moustache,"6,6",5295.0,https://www.imdb.com/title/tt0428856/,2005.0,1
348,The Vanishing of Pato (2010),Italy,"Crime, Drama, Mystery",La scomparsa di Patò,"6,6",276.0,https://www.imdb.com/title/tt1600419/,2010.0,3
349,L'enfant noir (1995),France,"Biography, Drama",,"6,6",37.0,https://www.imdb.com/title/tt0112962/,1995.0,1
350,Flame in the Streets (1961),Ireland,Drama,,"6,6",377.0,https://www.imdb.com/title/tt0054879/,1961.0,1
351,Malila: The Farewell Flower (2017),Philippines,Drama,,"6,6",502.0,https://www.imdb.com/title/tt7736144/,2017.0,4
352,The Fearless Hyena (1979),Hong Kong,"Comedy, Action",Xiao quan guai zhao,"6,6",4927.0,https://www.imdb.com/title/tt0079315/,1979.0,5
353,The Child Prodigy (2010),Canada,Drama,L&apos;enfant prodige,"6,6",211.0,https://www.imdb.com/title/tt1425617/,2010.0,5
354,Carry on Pickpocket (1982),Hong Kong,"Action, Comedy, Drama",Tai fong siu sau,"6,6",205.0,https://www.imdb.com/title/tt0083828/,1982.0,4
355,Farewell to the Night (2019),France,Drama,L&apos;adieu à la nuit,"6,6",802.0,https://www.imdb.com/title/tt8569390/,2019.0,4
356,Lilet Never Happened (2012),Netherlands,Drama,,"6,6",251.0,https://www.imdb.com/title/tt1986951/,2012.0,4
357,Goodbye First Love (2011),France,"Drama, Romance",Un amour de jeunesse,"6,6",5425.0,https://www.imdb.com/title/tt1618447/,2011.0,4
358,Séraphin: Heart of Stone (2002),Canada,Drama,Séraphin: un homme et son péché,"6,6",1059.0,https://www.imdb.com/title/tt0221013/,2002.0,5
359,Detective Dee: The Mystery of the Phantom Flame (2010),China,"Action, Adventure, Drama",Di Renjie zhi Tongtian diguo,"6,6",11405.0,https://www.imdb.com/title/tt1123373/,2010.0,4
360,Marie-Jo et ses 2 amours (2002),France,"Drama, Romance",,"6,6",806.0,https://www.imdb.com/title/tt0293401/,2002.0,1
361,Outside the Law (2010),France,"Crime, Drama, War",Hors la loi,"6,6",3959.0,https://www.imdb.com/title/tt1229381/,2010.0,4
